Date,Bi,Di,Ri,As,Tamb,W10,EPV
2006-05-10,428.5625,149.85916666666668,5.814166666666666,43.97615384615384,29.012083333333337,2.5475000000000008,59888.060000000005
2006-05-11,434.71416666666664,145.04833333333335,5.855,44.03076923076924,29.238333333333333,2.464583333333333,59863.03999999999
2006-05-12,452.08750000000003,132.11416666666668,5.936666666666668,44.081538461538464,29.316666666666663,2.5258333333333334,60314.13
2006-05-13,431.98749999999995,145.39833333333334,5.8525,44.12923076923077,29.185000000000002,2.6270833333333328,59717.28999999999
2006-05-14,437.1024999999999,140.83249999999998,5.878333333333334,44.17230769230769,29.125000000000004,2.739583333333334,60067.06999999999
2006-05-15,393.2925000000001,169.9991666666667,5.680833333333332,44.21384615384615,29.80666666666666,2.8608333333333325,58364.98000000001
2006-05-16,381.89583333333326,176.73499999999999,5.658333333333334,44.25076923076923,29.927083333333332,2.856666666666667,57818.759999999995
2006-05-17,413.65000000000003,154.76749999999998,5.7991666666666655,44.284615384615385,29.72125000000001,3.1629166666666664,58998.06
2006-05-18,384.1191666666667,159.27692307692303,5.216153846153846,44.316153846153846,29.831249999999994,3.2433333333333336,57630.46
2006-05-19,362.4925,173.52615384615382,5.161538461538461,44.342307692307685,29.852500000000006,3.3820833333333327,57217.02
2006-05-20,339.21250000000003,185.17769230769227,5.088461538461538,44.368461538461546,30.50916666666667,3.5487499999999996,55947.61
2006-05-21,275.9816666666667,220.08230769230767,4.77,44.39076923076922,30.928333333333338,3.718333333333334,53555.51
2006-05-22,341.1983333333333,182.9138461538462,5.0576923076923075,44.41000000000001,30.26291666666667,3.435,56068.07
2006-05-23,409.5191666666667,142.60615384615386,5.36076923076923,44.42769230769231,30.372500000000006,3.2870833333333334,58605.68
2006-05-24,373.04750000000007,164.47923076923078,5.236923076923077,44.44384615384616,30.36833333333333,3.4570833333333333,57187.950000000004
2006-05-25,376.935,162.0253846153846,5.243076923076924,44.46,30.471249999999994,2.9599999999999995,57055.3
2006-05-26,335.64666666666665,174.4823076923077,4.946923076923076,44.47153846153847,30.83708333333333,3.3808333333333334,54158.82
2006-05-27,267.99,219.16923076923075,4.699230769230768,44.48153846153846,31.044583333333335,3.48625,52422.009999999995
2006-05-28,127.09083333333335,257.5507692307693,3.7,44.49,30.80541666666666,2.8275,41774.840000000004
2006-05-29,281.9683333333333,213.34923076923081,4.806923076923076,44.50076923076923,30.927916666666672,3.1945833333333336,52845.08
2006-05-30,126.65777777777778,228.07461538461536,3.085384615384615,44.5053846153846,30.80583333333334,3.482916666666666,35200.15
2006-05-31,20.85,145.23076923076925,1.4576923076923078,44.51230769230769,30.287499999999998,4.122916666666668,16233.02
2006-06-01,4.58,100.96846153846153,0.963076923076923,44.51615384615385,27.749583333333334,5.153333333333334,10305.54
2006-06-02,33.031111111111116,230.53769230769234,2.4007692307692308,44.51769230769231,27.712083333333336,4.872916666666666,28766.08
2006-06-03,100.55727272727272,248.7738461538462,3.273076923076923,44.52076923076923,26.811666666666664,3.689166666666667,38447.509999999995
2006-06-04,269.96083333333337,210.4284615384616,4.691538461538461,44.52230769230769,26.67416666666666,2.991250000000001,52945.28
2006-06-05,322.3858333333333,181.49846153846153,4.912307692307691,44.52538461538461,27.712499999999995,2.81125,54943.729999999996
2006-06-06,311.5366666666667,190.7846153846154,4.920769230769231,44.52461538461538,27.490416666666672,2.6975000000000002,54711.82
2006-06-07,260.3924999999999,214.82846153846157,4.6669230769230765,44.52461538461538,27.6725,2.5608333333333335,51911.38
2006-06-08,282.7699999999999,203.30153846153846,4.769999999999999,44.52615384615384,28.049166666666668,2.566666666666667,52961.14
2006-06-09,325.3691666666667,181.53846153846158,5.003846153846154,44.52538461538461,28.036250000000006,2.405416666666667,54794.67
2006-06-10,342.53333333333336,172.26076923076923,5.076923076923077,44.52307692307692,28.1875,2.9395833333333337,55914.600000000006
2006-06-11,295.2683333333333,197.44384615384615,4.854615384615385,44.52076923076923,28.122916666666672,2.9758333333333336,53790.81
2006-06-12,295.62083333333334,197.4515384615385,4.833076923076923,44.51923076923077,28.135833333333338,2.8995833333333336,53845.18
2006-06-13,343.37833333333333,171.0646153846154,5.09076923076923,44.51769230769231,27.928749999999997,2.652083333333333,55429.92
2006-06-14,365.2333333333333,157.4030769230769,5.185384615384615,44.51461538461539,27.967916666666667,2.134583333333334,55906.63
2006-06-15,356.2249999999999,162.0430769230769,5.155384615384615,44.51307692307693,28.133749999999996,2.177916666666667,55550.58
2006-06-16,337.45,173.37615384615387,5.033846153846152,44.51153846153845,28.08208333333333,2.5149999999999997,55257.24
2006-06-17,277.8636363636364,194.14769230769235,4.3707692307692305,44.50846153846154,27.572083333333335,2.1454166666666667,48862.60999999999
2006-06-18,387.697,161.34076923076924,4.713846153846154,44.50461538461538,27.847916666666666,1.7891666666666668,52227.33
2006-06-19,209.32000000000002,215.54692307692306,3.7253846153846153,44.502307692307696,28.877916666666664,1.8549999999999995,42402.10999999999
2006-06-20,365.44999999999993,164.71461538461537,4.276923076923077,44.49923076923077,29.452916666666678,1.9125000000000003,46706.979999999996
2006-06-21,201.28799999999998,211.78230769230765,3.6592307692307693,44.49692307692306,29.062500000000004,1.6916666666666667,40534.0
2006-06-22,257.11181818181814,210.58692307692309,4.313076923076922,44.49384615384615,28.60166666666667,1.7254166666666666,48186.08
2006-06-23,60.71625,208.9530769230769,2.413846153846154,44.49,28.620000000000005,1.4641666666666666,27343.29
2006-06-24,302.7336363636364,192.29000000000008,4.558461538461538,44.48692307692308,28.545416666666657,1.7762500000000003,50174.079999999994
2006-06-25,151.94857142857146,229.69,3.022307692307692,44.48538461538462,26.392500000000002,2.762916666666667,35736.76
2006-06-26,73.41555555555556,227.22,2.697692307692307,44.48153846153845,26.74416666666667,4.655833333333333,31824.020000000004
2006-06-27,8.671999999999999,117.33769230769232,1.1446153846153844,44.47769230769231,26.816666666666666,4.482916666666667,12811.43
2006-06-28,150.89727272727274,263.585,3.991666666666667,44.47384615384616,27.41416666666667,4.77875,42872.47
2006-06-29,30.1075,147.1616666666667,1.4941666666666669,44.47,27.46708333333333,5.024583333333333,15763.78
2006-06-30,3.1300000000000003,95.00916666666667,0.9041666666666667,41.26571428571428,27.238749999999996,5.625,8851.199999999999
2006-07-01,61.839,274.39833333333337,3.1666666666666674,41.26285714285715,26.638333333333335,5.81375,34870.84
2006-07-02,32.14666666666667,154.91,1.7,41.260714285714286,26.855000000000004,4.883750000000002,17149.64
2006-07-03,11.705,121.70249999999999,1.1858333333333333,41.25714285714286,27.612083333333334,5.91,12315.539999999999
2006-07-05,0.34,79.40416666666667,0.7466666666666667,41.24857142857144,25.852083333333336,7.694166666666667,7122.7300000000005
2006-07-06,142.18777777777777,251.90000000000006,3.490833333333334,41.244285714285716,27.139583333333334,6.032499999999999,38305.0
2006-07-07,241.06166666666664,237.87749999999997,4.854166666666667,41.237857142857145,27.24,4.952083333333333,51513.12000000001
2006-07-08,173.6727272727273,280.2266666666667,4.365833333333333,41.23357142857143,27.208333333333332,5.459583333333335,47343.17000000001
2006-07-09,60.17000000000001,271.9683333333333,3.2583333333333333,41.22428571428571,27.164166666666663,5.8725,35424.170000000006
2006-07-10,166.62333333333333,229.4675,3.4741666666666666,41.21714285714285,27.10083333333333,5.669166666666666,37954.64
2006-07-11,168.58181818181816,269.03000000000003,4.155833333333333,41.20714285714286,27.027083333333337,5.463333333333334,45611.630000000005
2006-07-12,32.821,230.80083333333334,2.5141666666666667,41.19857142857142,27.012083333333337,5.539999999999999,27132.75
2006-07-13,75.16916666666667,282.545,3.4699999999999993,41.186428571428564,26.76958333333333,5.300833333333333,38436.29000000001
2006-07-14,222.7508333333333,243.92500000000004,4.6225,41.175714285714285,27.000416666666666,5.679166666666666,50460.159999999996
2006-07-15,154.4975,256.01166666666666,3.9966666666666666,44.36,26.961249999999996,5.593333333333334,44236.9
2006-07-16,253.66833333333332,240.69083333333336,4.958333333333335,44.348461538461535,26.485,4.388333333333333,53226.270000000004
2006-07-17,283.941,233.24166666666667,4.676666666666667,44.33153846153846,26.0325,3.9324999999999997,50767.42
2006-07-18,152.37400000000002,244.905,3.6458333333333335,44.318461538461534,25.901666666666667,4.175416666666667,39780.229999999996
2006-07-19,197.49250000000004,255.99666666666667,4.4608333333333325,44.300769230769234,26.59958333333334,4.434583333333333,48744.65
2006-07-20,143.99250000000004,275.3075,4.059166666666667,44.28000000000001,26.298750000000002,4.42,45037.01
2006-07-21,15.950000000000001,130.66583333333335,1.2716666666666667,44.25999999999999,26.226666666666663,4.6066666666666665,13328.64
2006-07-22,8.584999999999999,125.23833333333333,1.1908333333333334,44.23923076923077,26.102499999999996,5.720833333333332,12482.13
2006-07-24,164.69416666666663,245.56000000000003,3.980833333333333,44.190000000000005,26.472916666666674,4.986250000000001,44130.82
2006-07-25,262.46416666666664,241.0466666666667,5.019166666666666,44.16,26.192916666666665,3.674583333333333,54131.60000000001
2006-07-26,300.97583333333336,209.20333333333335,5.056666666666667,44.13076923076923,26.416250000000005,4.392083333333333,54900.71000000001
2006-07-27,57.00454545454545,252.8741666666667,2.9625,44.09923076923077,26.052083333333332,5.425833333333333,32515.100000000002
2006-07-28,2.755,120.36333333333333,1.1375,47.734166666666674,26.0325,6.748333333333334,11788.71
2006-07-29,12.31,112.05416666666663,1.0666666666666667,47.69916666666668,25.445833333333336,6.53,10949.13
2006-07-30,33.03333333333333,229.95000000000002,2.4066666666666663,47.663333333333334,25.890000000000004,6.210000000000001,26989.01
2006-07-31,88.77416666666666,283.32250000000005,3.578333333333333,47.62166666666667,26.03125,5.876666666666666,40222.799999999996
2006-08-01,221.57454545454542,209.28666666666666,3.9774999999999996,43.799230769230775,25.74875,5.557916666666666,44470.14
2006-08-02,105.32727272727271,231.1816666666667,3.130833333333334,43.74846153846155,25.766249999999996,5.490000000000001,35106.420000000006
2006-08-03,86.16727272727272,279.50333333333333,3.436666666666666,43.693846153846145,25.581666666666663,4.478333333333333,38635.020000000004
2006-08-04,14.36111111111111,216.1233333333333,2.1391666666666667,43.636153846153846,25.938750000000002,4.722916666666667,23824.27
2006-08-05,5.0,132.36583333333334,1.2616666666666665,43.573076923076925,25.838333333333335,5.920000000000001,13337.900000000003
2006-08-08,15.156666666666666,135.23666666666665,1.3083333333333336,43.366153846153836,25.649166666666673,6.6816666666666675,13955.68
2006-08-09,76.81555555555556,238.15,2.795,43.28923076923078,25.689583333333335,5.840416666666666,31846.699999999997
2006-08-10,26.825555555555557,210.50083333333336,2.1816666666666666,43.20692307692308,26.222499999999997,5.44875,24199.449999999997
2006-08-11,24.840000000000003,178.94583333333335,1.8499999999999999,43.123846153846166,26.173333333333332,5.795833333333333,20259.880000000005
2006-08-12,5.724999999999999,163.21416666666667,1.5616666666666668,43.03615384615385,25.94791666666666,5.3741666666666665,17038.01
2006-08-13,71.15416666666665,285.755,3.3766666666666656,42.94538461538462,25.50583333333334,5.170833333333333,38618.48
2006-08-14,59.85833333333333,270.6483333333333,3.1325000000000003,42.849230769230765,25.512083333333333,5.391666666666667,35657.39
2006-08-15,89.402,154.87,1.8183333333333334,42.748461538461534,24.937916666666666,5.947083333333334,19968.79
2006-08-16,4.19,84.96333333333334,0.805,42.646153846153844,25.523749999999996,5.257083333333333,7805.26
2006-08-17,36.40222222222222,221.44083333333333,2.348333333333333,42.53769230769231,25.67583333333334,4.621666666666667,26403.499999999996
2006-08-18,170.645,258.8908333333333,4.071666666666667,42.427692307692304,25.573333333333338,4.187916666666667,46453.50000000001
2006-08-19,108.14000000000003,258.9,3.44,42.31076923076924,25.730833333333333,4.780833333333333,39615.6
2006-08-20,147.23583333333335,236.45999999999995,3.624166666666667,42.1946153846154,25.603333333333328,4.304583333333334,41447.549999999996
2006-08-21,61.416666666666664,248.39000000000001,2.9433333333333334,42.07153846153846,25.708333333333332,4.14625,32968.47
2006-08-22,92.4375,248.69583333333333,3.1883333333333326,41.94384615384615,25.6775,4.262083333333334,36514.6
2006-08-23,109.37181818181817,255.4825,3.3516666666666666,41.81461538461538,25.626249999999995,3.802083333333334,38156.59
2006-08-24,164.5316666666667,265.2808333333334,4.0183333333333335,41.683846153846154,25.041249999999994,3.023333333333333,46535.6
2006-08-25,340.37583333333333,196.22083333333333,5.034166666666667,41.546923076923086,25.85083333333333,2.6845833333333338,57500.75
2006-08-26,271.6690909090909,206.13249999999996,4.248333333333334,41.406153846153856,26.049166666666665,3.300416666666667,48915.84
2006-08-27,146.12625000000003,201.50749999999996,2.8091666666666666,41.26307692307692,25.697083333333328,4.137083333333332,31874.680000000004
2006-08-28,234.539090909091,224.59416666666664,4.0725,41.11538461538463,26.05999999999999,4.799166666666667,47405.18
2006-08-29,283.2133333333333,220.02999999999997,4.6674999999999995,40.9676923076923,25.727083333333336,3.4016666666666655,54111.7
2006-08-30,198.08272727272725,237.69749999999996,3.8849999999999993,40.81384615384616,25.780833333333334,2.828333333333333,44817.090000000004
2006-08-31,172.04333333333338,219.165,3.6449999999999996,44.564166666666665,25.61125,3.0574999999999997,41868.39
2006-09-01,173.31416666666664,254.22833333333332,3.941666666666667,44.40916666666667,25.1075,3.056666666666667,45889.92
2006-09-02,267.0536363636364,226.25250000000003,4.309166666666667,44.25,25.61916666666667,2.4212500000000006,49840.090000000004
2006-09-03,75.44500000000001,247.3475,2.9949999999999997,44.08833333333334,25.913333333333338,2.2725000000000004,34069.670000000006
2006-09-04,248.60600000000005,200.20416666666665,3.725,43.92333333333334,25.989166666666662,2.1799999999999997,43127.149999999994
2006-09-05,35.126,161.83583333333334,1.6516666666666666,43.755,26.267916666666665,2.1320833333333336,17948.42
2006-09-06,36.763999999999996,180.78583333333333,1.8308333333333333,43.58583333333333,26.1775,2.039166666666667,20004.97
2006-09-07,338.41666666666663,203.15583333333333,4.892499999999999,43.41,26.144583333333333,2.08,56993.619999999995
2006-09-08,439.0325,150.9175,5.31,43.234166666666674,26.177916666666665,1.7949999999999997,61587.369999999995
2006-09-09,360.9890909090909,181.26250000000002,4.595000000000001,43.055,26.683333333333334,1.3095833333333333,52692.41
2006-09-10,370.04111111111115,196.9475,4.258333333333333,42.87166666666666,27.089583333333337,1.3445833333333335,48381.96000000001
2006-09-11,321.47200000000004,196.7083333333333,4.161666666666667,42.685833333333335,27.081249999999997,1.4262499999999998,47643.600000000006
2006-09-12,305.582,211.275,4.180833333333333,42.50000000000001,27.26375,1.6891666666666667,48467.04
2006-09-13,148.62818181818184,229.6525,3.3125,42.31166666666667,27.61125,1.4945833333333338,37959.259999999995
2006-09-14,192.23833333333332,187.53750000000002,2.5758333333333336,42.12,27.097916666666666,1.342083333333333,29006.470000000005
2006-09-15,332.8118181818182,210.14583333333334,4.5775,41.9275,26.673750000000002,1.030833333333333,53310.13999999999
2006-09-16,179.94428571428574,162.17500000000004,2.4174999999999995,41.72833333333333,26.129166666666663,1.6983333333333333,27497.579999999994
2006-09-17,68.70374999999999,221.42416666666665,2.460833333333333,41.531666666666666,25.416666666666668,2.8574999999999995,28192.61
2006-09-18,89.74666666666667,193.5341666666667,2.191666666666667,41.33,25.797916666666666,3.2216666666666662,25029.25
2006-09-19,266.44818181818187,205.18833333333336,3.954166666666666,41.12833333333333,26.573333333333338,3.278333333333333,47728.409999999996
2006-09-20,153.97,215.5891666666666,2.7566666666666673,40.924166666666665,26.214583333333334,3.5425,32519.5
2006-09-21,263.80416666666673,228.3516666666667,4.306666666666667,40.718333333333334,26.204166666666676,3.039999999999999,52317.649999999994
2006-09-22,178.3458333333333,232.8858333333333,3.643333333333333,40.51,25.704166666666666,2.4574999999999996,43706.79
2006-09-23,379.85833333333335,186.66416666666666,4.87,40.299166666666665,26.52333333333333,2.59,60038.119999999995
2006-09-24,400.3508333333334,174.94333333333336,4.920833333333333,40.08666666666667,26.77875,2.63125,60782.18
2006-09-25,425.47909090909076,179.83750000000006,4.860833333333333,39.87499999999999,26.112916666666667,2.3829166666666666,60438.229999999996
2006-09-26,117.26888888888887,218.83583333333334,2.7608333333333337,39.66083333333333,26.211250000000003,2.1633333333333336,32295.249999999996
2006-09-27,32.577999999999996,240.30249999999998,2.4675,39.44416666666667,26.38083333333333,1.6875000000000002,28042.78
2006-09-28,319.4854545454545,215.8658333333333,4.350833333333334,39.229166666666664,26.496666666666666,1.620833333333333,53223.01
2006-09-29,272.94090909090914,260.98090909090905,4.585454545454545,39.009166666666665,26.834583333333345,2.0387499999999994,51824.479999999996
2006-09-30,130.06199999999998,268.15999999999997,3.4181818181818184,38.791666666666664,26.818333333333328,2.1387499999999995,37473.98
2006-10-01,15.103333333333333,99.26454545454544,0.9609090909090909,38.57,26.913333333333338,2.1012500000000007,8801.02
2006-10-02,107.41857142857144,243.93181818181822,2.81,38.35,27.05916666666667,1.5249999999999997,29956.770000000004
2006-10-03,303.8772727272727,233.88,4.572727272727273,38.127500000000005,27.28125,1.0741666666666665,50304.03999999999
2006-10-04,296.31,221.95545454545456,3.7427272727272727,37.905833333333334,26.167083333333338,1.2908333333333335,41192.06999999999
2006-10-05,365.6988888888889,222.67454545454547,4.3999999999999995,37.68333333333334,26.177083333333332,1.335416666666667,49614.28
2006-10-06,253.89181818181825,263.85545454545456,4.393636363636364,37.45916666666667,26.4975,1.9920833333333332,50009.96
2006-10-07,492.32818181818186,162.60909090909092,5.33090909090909,37.23583333333333,26.87708333333333,1.9991666666666668,62499.80000000001
2006-10-08,391.0472727272727,210.18363636363637,4.930000000000001,37.0125,27.110833333333332,1.40625,57347.54000000001
2006-10-09,404.48636363636365,208.1090909090909,4.995454545454546,36.78666666666667,26.863749999999996,1.6608333333333336,58202.939999999995
2006-10-10,358.6618181818182,225.8390909090909,4.78909090909091,39.92545454545455,26.99166666666666,1.0495833333333333,54889.42999999999
2006-10-11,259.8309090909091,237.74636363636364,4.133636363636364,39.697272727272725,27.241249999999997,1.26625,46663.51
2006-10-12,485.15090909090907,165.59545454545454,5.206363636363637,39.46909090909091,27.801666666666666,1.835416666666667,61435.86
2006-10-13,499.41636363636366,157.1209090909091,5.2263636363636365,39.24,28.170833333333334,1.4749999999999999,61076.520000000004
2006-10-14,498.65818181818173,155.0109090909091,5.191818181818181,39.01272727272727,28.534166666666668,1.5516666666666665,61341.799999999996
2006-10-15,489.9490909090909,161.06272727272724,5.152727272727272,38.78272727272727,28.925416666666663,1.9599999999999997,61059.13000000001
2006-10-16,501.03,155.00454545454548,5.166363636363636,38.557272727272725,28.979583333333327,2.3745833333333333,61855.27
2006-10-17,480.47181818181815,165.12,5.080909090909091,38.32545454545455,28.84583333333333,2.195416666666667,61156.07999999999
2006-10-18,482.0800000000001,164.06545454545451,5.0645454545454545,38.10000000000001,28.76291666666667,1.8154166666666667,60427.770000000004
2006-10-19,471.53818181818184,168.67272727272723,5.007272727272728,37.87181818181818,28.481666666666673,1.5041666666666667,59142.97999999999
2006-10-20,473.68545454545455,167.37363636363634,4.993636363636363,37.64727272727272,28.870833333333326,1.8633333333333333,59867.61000000001
2006-10-21,460.07636363636374,173.7772727272727,4.930909090909091,37.4190909090909,28.864166666666673,2.1325,59635.290000000015
2006-10-22,462.3645454545454,171.85818181818178,4.915454545454545,37.197272727272725,28.72666666666667,1.7866666666666668,59382.850000000006
2006-10-23,463.7518181818181,169.9718181818182,4.893636363636364,36.97363636363636,28.16583333333334,1.7249999999999999,59608.6
2006-10-24,459.5209090909091,172.33454545454543,4.863636363636363,36.74909090909091,28.66541666666667,2.351666666666667,59836.81999999999
2006-10-25,427.150909090909,168.5763636363636,4.62909090909091,36.528181818181814,28.77875,2.629583333333333,56475.67
2006-10-26,461.2054545454546,170.10727272727271,4.825454545454547,36.306363636363635,28.715416666666666,2.50625,59987.420000000006
2006-10-27,456.7018181818181,171.01363636363638,4.788181818181818,36.09,28.317500000000006,2.4683333333333333,59528.15
2006-10-28,450.9754545454545,173.66272727272727,4.747272727272726,35.87181818181818,28.332499999999996,2.4295833333333334,59308.45000000001
2006-10-29,452.98181818181814,171.60090909090908,4.733636363636364,35.656363636363636,28.06958333333333,2.4966666666666666,59508.39
2006-10-30,464.7690909090909,165.28454545454542,4.747272727272728,35.440909090909095,28.128333333333334,2.32375,59606.80000000001
2006-10-31,424.6945454545455,181.1718181818182,4.593636363636363,35.22818181818182,27.637916666666666,2.1883333333333335,57265.86
2006-11-01,486.51363636363635,155.80727272727273,4.791818181818183,35.01636363636364,28.011249999999993,2.2050000000000005,60437.49
2006-11-02,453.4045454545454,167.38181818181818,4.6499999999999995,34.809090909090905,27.215000000000003,2.0362500000000003,58889.29
2006-11-03,472.6618181818181,160.99181818181822,4.709090909090909,34.601818181818174,27.074166666666667,1.8041666666666663,59443.90000000001
2006-11-04,419.5290909090909,183.17545454545456,4.502727272727273,34.399090909090916,27.200416666666666,2.6041666666666665,57551.11
2006-11-05,385.362,168.5218181818182,3.8909090909090907,34.195454545454545,27.464583333333326,1.8816666666666666,49146.59000000001
2006-11-06,479.14363636363646,155.8136363636364,4.663636363636363,33.99545454545454,26.850000000000005,1.6145833333333333,59304.729999999996
2006-11-07,472.9536363636364,158.49181818181822,4.624545454545455,33.79818181818182,27.000833333333347,1.364583333333333,58635.28
2006-11-08,470.5363636363636,156.9781818181818,4.593636363636363,33.60181818181819,26.846249999999994,1.9275,59137.27
2006-11-09,466.49636363636364,159.84272727272727,4.567272727272727,33.410909090909094,27.3175,2.8324999999999996,59830.22
2006-11-10,457.97,162.33636363636364,4.520909090909091,33.22090909090909,27.484166666666667,2.9445833333333336,59317.88
2006-11-11,457.76818181818174,161.32545454545453,4.500909090909091,33.03363636363637,27.381250000000005,2.6841666666666666,59174.76
2006-11-12,458.9363636363636,159.79545454545453,4.4827272727272724,32.849090909090904,27.08291666666666,2.535833333333333,58965.38999999999
2006-11-13,463.3581818181819,157.06818181818178,4.4772727272727275,32.669090909090905,27.214583333333337,2.67,59333.4
2006-11-14,473.71000000000004,150.93636363636364,4.487272727272726,32.49181818181818,27.824583333333337,2.7633333333333336,59548.41
2006-11-15,395.0745454545455,183.98,4.2245454545454555,32.31636363636364,27.968333333333334,2.5150000000000006,54881.520000000004
2006-11-16,445.12545454545455,164.09636363636366,4.37,32.14545454545455,27.76041666666667,2.3804166666666666,57718.189999999995
2006-11-17,450.7918181818182,160.41545454545454,4.371818181818181,31.979090909090907,27.55583333333333,2.2391666666666667,57527.78999999999
2006-11-18,448.80909090909086,159.78,4.345454545454545,31.813636363636363,27.607916666666668,2.3108333333333326,57555.93999999999
2006-11-19,435.4209090909091,166.87454545454548,4.291818181818182,31.65181818181818,27.49416666666666,2.1137499999999996,56752.280000000006
2006-11-20,405.47999999999996,170.44454545454548,4.154545454545455,31.494545454545456,27.732083333333335,2.049166666666667,54108.06999999999
2006-11-21,166.04727272727274,236.35363636363635,3.1818181818181817,31.34272727272727,27.545833333333338,1.8937500000000005,38055.770000000004
2006-11-22,164.29444444444442,191.83454545454543,2.5672727272727274,31.19454545454546,27.255416666666672,1.477083333333333,30625.37
2006-11-23,429.8118181818181,163.7509090909091,4.202727272727273,31.047272727272727,27.41416666666667,1.3795833333333334,55082.179999999986
2006-11-24,449.53599999999994,151.6981818181818,3.9990909090909095,30.905454545454543,27.3225,0.8762500000000001,51595.5
2006-11-25,460.7981818181818,150.20000000000002,4.269090909090909,30.769090909090917,27.634583333333328,1.0179166666666666,56498.02999999999
2006-11-26,445.39090909090913,156.7590909090909,4.213636363636363,30.63363636363636,27.620416666666674,1.3720833333333333,55924.32
2006-11-27,499.532,149.54636363636365,4.22,30.503636363636364,27.724166666666665,1.6358333333333333,55966.31
2006-11-28,488.196,153.56818181818184,4.180000000000001,30.379090909090905,28.015833333333333,1.5399999999999998,55295.38999999999
2006-11-29,390.456,173.8663636363636,3.812727272727273,30.25909090909091,27.974999999999994,1.6983333333333333,49236.810000000005
2006-11-30,483.80999999999995,153.55727272727273,4.1463636363636365,30.14272727272727,28.110833333333343,1.4637499999999994,54833.32
2006-12-01,382.941,193.45727272727274,3.8527272727272734,30.029999999999998,27.064999999999998,1.5066666666666666,50749.46
2006-12-02,508.35900000000004,149.08090909090907,4.218181818181818,29.921818181818182,26.305416666666673,1.6779166666666667,57296.450000000004
2006-12-03,507.13800000000003,148.89636363636362,4.203636363636363,29.819090909090907,26.030000000000012,2.0387500000000007,57775.27
2006-12-04,498.0200000000001,151.85363636363638,4.174545454545455,29.720000000000002,25.918333333333333,2.014583333333334,56981.88
2006-12-05,463.591,182.90454545454546,4.206363636363637,29.62818181818182,25.902499999999993,1.5141666666666669,56005.52
2006-12-06,480.796,172.36999999999998,4.213636363636365,29.540000000000006,26.052916666666665,1.7825,57101.2
2006-12-07,484.427,160.42454545454544,4.145454545454545,29.454545454545453,26.395,2.4383333333333335,57261.759999999995
2006-12-08,497.32,154.6818181818182,4.164545454545453,29.376363636363635,26.03916666666667,2.2875,57620.57000000001
2006-12-09,508.25,145.44,4.152727272727272,29.30181818181819,25.53208333333333,2.1145833333333326,57831.259999999995
2006-12-10,512.0509999999999,136.46636363636364,4.102727272727273,29.232727272727274,25.377083333333335,1.7970833333333334,56363.52999999999
2006-12-11,515.5450000000001,163.11999999999998,4.6160000000000005,29.16818181818182,25.343333333333334,1.71125,57800.22000000001
2006-12-12,522.2850000000001,152.917,4.581999999999999,29.11,25.93958333333333,2.1204166666666673,58100.75
2006-12-13,534.418,146.236,4.604,29.05454545454545,26.56708333333334,2.1570833333333335,58373.31
2006-12-14,527.007,146.633,4.56,29.006363636363634,26.280833333333323,2.714166666666667,58453.60999999999
2006-12-15,536.1179999999999,141.483,4.573,28.96181818181818,25.907916666666676,2.5379166666666664,58549.43
2006-12-16,501.9320000000001,156.234,4.476000000000001,28.922727272727276,25.662083333333328,3.0958333333333328,57656.15
2006-12-17,511.988,155.42399999999998,4.521,28.88909090909091,25.017083333333343,3.1945833333333327,58990.17
2006-12-18,488.843,180.723,4.565,28.86181818181818,25.14,2.5925,58168.2
2006-12-19,503.84400000000005,155.96800000000002,4.476,28.84,25.305000000000003,2.28375,57025.21
2006-12-20,517.2590000000001,144.734,4.474,28.819090909090914,25.132499999999997,2.6549999999999994,57647.25000000001
2006-12-21,496.60900000000004,164.24699999999999,4.49,28.80818181818182,24.973333333333333,2.6104166666666657,57562.89
2006-12-22,493.14099999999996,169.17999999999998,4.507999999999999,28.800909090909098,25.482916666666664,2.8462499999999995,58037.3
2006-12-23,490.60900000000004,164.65900000000002,4.453,28.799090909090918,25.599166666666672,2.6862499999999994,57307.61
2006-12-24,463.075,185.828,4.448,28.80181818181818,25.68541666666667,2.4412500000000006,56958.950000000004
2006-12-25,474.75999999999993,176.766,4.45,28.810000000000002,25.235833333333332,1.821666666666667,56181.68
2006-12-26,494.66499999999996,164.841,4.4879999999999995,28.824545454545458,25.196250000000003,1.7833333333333332,56389.89000000001
2006-12-27,487.38200000000006,168.44099999999997,4.471,28.843636363636367,25.528333333333325,1.79,56179.49999999999
2006-12-28,509.3620000000001,156.055,4.514,28.867272727272724,25.3625,2.2658333333333327,57916.47
2006-12-29,501.60600000000005,193.085,4.747999999999999,28.89727272727272,25.17166666666667,1.902916666666666,59054.03
2006-12-30,499.76099999999997,164.14800000000002,4.523999999999999,28.932727272727274,25.06708333333333,1.6700000000000002,56295.1
2006-12-31,482.9999999999999,174.555,4.501,28.969999999999995,24.5475,1.8358333333333337,56386.829999999994
2007-01-01,527.6800000000001,158.365,4.653,29.030000000000005,24.578333333333333,2.10125,59030.7
2007-01-02,519.538,161.381,4.638999999999999,29.081818181818186,24.637916666666666,2.0533333333333332,58216.499999999985
2007-01-03,517.1279999999999,163.32,4.641,29.137272727272727,24.11,1.955,58451.12
2007-01-04,509.32399999999996,167.34900000000002,4.6290000000000004,29.2,23.895,1.8358333333333334,58093.799999999996
